dataset_name,algorithm_name,model_file_name,image_name,varroa_count,window_count,candidate_count,final_detection_count,threshold_column,threshold_value,score_threshold,stride_divisor,stride,cluster_iou_threshold,weighted_box_size_factor,tp_iou_0_1,fp_iou_0_1,fn_iou_0_1,precision_iou_0_1,recall_iou_0_1,f1_iou_0_1,tp_iou_0_2,fp_iou_0_2,fn_iou_0_2,precision_iou_0_2,recall_iou_0_2,f1_iou_0_2,tp_iou_0_3,fp_iou_0_3,fn_iou_0_3,precision_iou_0_3,recall_iou_0_3,f1_iou_0_3
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8206-44895-1_png_jpg.rf.7632f9aafee533a9d61a98fee419b31c.jpg,1,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8457-68655-1_png_jpg.rf.e68b84acaeb46bbdcf0a71abf465d9f0.jpg,1,195,16,3,score_threshold,1.0,1.0,6,8,0.2,1.0,1,2,0,0.3333333333333333,1.0,0.5,0,3,1,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8551-82680-1_png_jpg.rf.7f171dece709d0e1e4be1fa36bfeaafa.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8665-88800-1_png_jpg.rf.8053d68ec865d07c2a09f6cec4e4c90b.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8690-89775-1_png_jpg.rf.728e59efad67a99cb0790addbe5506f5.jpg,1,195,1,1,score_threshold,1.0,1.0,6,8,0.2,1.0,0,1,1,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8762-93720-1_png_jpg.rf.645c71c58f269263dc697bc00fe87d3f.jpg,2,195,20,2,score_threshold,1.0,1.0,6,8,0.2,1.0,2,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8800-95055-1_png_jpg.rf.8ad283054373c316f27de83e2bf5f948.jpg,1,195,27,3,score_threshold,1.0,1.0,6,8,0.2,1.0,1,2,0,0.3333333333333333,1.0,0.5,0,3,1,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8861-97500-1_png_jpg.rf.0eeb5151f3cb8d4318dc85ee49d09ee9.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8968-101865-1_png_jpg.rf.9f38daa7fc6f04d8596ceff385565d68.jpg,2,195,1,1,score_threshold,1.0,1.0,6,8,0.2,1.0,0,1,2,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8988-102600-1_png_jpg.rf.56bc78f321e269f3eae3c0c87f69b00c.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_20-00-17-mp4-bee_id_138-64905-1_png_jpg.rf.b22e65cb9b11949fa77374f91ff6c1c4.jpg,1,195,4,1,score_threshold,1.0,1.0,6,8,0.2,1.0,1,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0,0,1,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_20-00-17-mp4-bee_id_21-4575-1_png_jpg.rf.e139fdba72aee5bee18e933362ebb5d5.jpg,1,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_3-01-01-mp4-bee_id_2307-49215-1_png_jpg.rf.7e3328ea4505175afe5b8ec5ed81eb71.jpg,2,195,13,1,score_threshold,1.0,1.0,6,8,0.2,1.0,1,0,1,1.0,0.5,0.6666666666666666,1,0,1,1.0,0.5,0.6666666666666666,1,0,1,1.0,0.5,0.6666666666666666
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_3-01-01-mp4-bee_id_2309-49395-1_png_jpg.rf.adbaf86cee3c1512527f78ce823e272d.jpg,2,195,36,4,score_threshold,1.0,1.0,6,8,0.2,1.0,2,2,0,0.5,1.0,0.6666666666666666,2,2,0,0.5,1.0,0.6666666666666666,2,2,0,0.5,1.0,0.6666666666666666
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_3-01-01-mp4-bee_id_2331-50460-1_png_jpg.rf.99d0519e607980944303f53a995ef4d6.jpg,2,195,55,4,score_threshold,1.0,1.0,6,8,0.2,1.0,2,2,0,0.5,1.0,0.6666666666666666,1,3,1,0.25,0.5,0.3333333333333333,0,4,2,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_3-01-01-mp4-bee_id_2349-51900-1_png_jpg.rf.15ce3e2b1d9a466e8534b746da0743b6.jpg,2,195,17,2,score_threshold,1.0,1.0,6,8,0.2,1.0,1,1,1,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,0,2,2,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_3-01-01-mp4-bee_id_2749-101610-1_png_jpg.rf.e6ef91cecfd7dab7f4b0e07990f82b78.jpg,1,195,6,1,score_threshold,1.0,1.0,6,8,0.2,1.0,1,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-01_3-01-01-mp4-bee_id_2752-102900-1_png_jpg.rf.84ccafe2d00c358a3c061c04a9ede9bd.jpg,2,195,2,1,score_threshold,1.0,1.0,6,8,0.2,1.0,1,0,1,1.0,0.5,0.6666666666666666,1,0,1,1.0,0.5,0.6666666666666666,1,0,1,1.0,0.5,0.6666666666666666
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_2889-2745-1_png_jpg.rf.ff550c99d625514e1f607727035ee08a.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_2967-4530-1_png_jpg.rf.e72df7ca339e27bb63f08e911780299b.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_3009-5580-1_png_jpg.rf.cbcf1d3c9a10c756357a66158d68b71d.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_3133-9255-1_png_jpg.rf.33bd59e36bb35b7884be23d0076c6192.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_3352-15465-1_png_jpg.rf.3dd9354132270c413ab7a2b379543b73.jpg,1,195,18,2,score_threshold,1.0,1.0,6,8,0.2,1.0,1,1,0,0.5,1.0,0.6666666666666666,1,1,0,0.5,1.0,0.6666666666666666,0,2,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_4265-40140-1_png_jpg.rf.904d3d141b18c994a63ab569233a537f.jpg,2,195,42,3,score_threshold,1.0,1.0,6,8,0.2,1.0,2,1,0,0.6666666666666666,1.0,0.8,1,2,1,0.3333333333333333,0.5,0.4,1,2,1,0.3333333333333333,0.5,0.4
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_4419-44910-1_png_jpg.rf.708d60489c29cd7330afb55a1abd056e.jpg,1,195,6,2,score_threshold,1.0,1.0,6,8,0.2,1.0,1,1,0,0.5,1.0,0.6666666666666666,1,1,0,0.5,1.0,0.6666666666666666,1,1,0,0.5,1.0,0.6666666666666666
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_4490-46935-1_png_jpg.rf.699a2b5f12dcded85ea8592cf32a7e22.jpg,2,195,17,2,score_threshold,1.0,1.0,6,8,0.2,1.0,2,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0,1,1,1,0.5,0.5,0.5
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_4496-47085-1_png_jpg.rf.0c5ad7588d721406ec252db98970ffde.jpg,1,195,12,2,score_threshold,1.0,1.0,6,8,0.2,1.0,1,1,0,0.5,1.0,0.6666666666666666,1,1,0,0.5,1.0,0.6666666666666666,1,1,0,0.5,1.0,0.6666666666666666
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_4610-50445-1_png_jpg.rf.49b2d9ead6fbdcd6fe4c18cdbc19c376.jpg,2,195,15,2,score_threshold,1.0,1.0,6,8,0.2,1.0,2,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0,1,1,1,0.5,0.5,0.5
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_4676-52275-1_png_jpg.rf.be5cf83f1d310e9fb43c3d82645868c0.jpg,2,195,36,3,score_threshold,1.0,1.0,6,8,0.2,1.0,1,2,1,0.3333333333333333,0.5,0.4,1,2,1,0.3333333333333333,0.5,0.4,1,2,1,0.3333333333333333,0.5,0.4
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_4701-52875-1_png_jpg.rf.4f2c5960033e1a22a55bad4bd6785fea.jpg,1,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_5289-68955-1_png_jpg.rf.a49bc2c70d2edd7dd987168970b0e308.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_5558-76860-1_png_jpg.rf.f2101bda1d53fd590d3100f21ba4fe0e.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_5626-78855-1_png_jpg.rf.6cb7d2dba52336d39adad9cc037f3284.jpg,2,195,11,2,score_threshold,1.0,1.0,6,8,0.2,1.0,2,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0,1,1,1,0.5,0.5,0.5
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_5864-85155-1_png_jpg.rf.92290ed7497116ce1c838b6d614be7d7.jpg,1,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_5864-85155-1_png_jpg.rf.d78a0b631397b5db1dee07e6dd61770b.jpg,2,195,17,1,score_threshold,1.0,1.0,6,8,0.2,1.0,1,0,1,1.0,0.5,0.6666666666666666,1,0,1,1.0,0.5,0.6666666666666666,1,0,1,1.0,0.5,0.6666666666666666
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_6153-93420-1_png_jpg.rf.df8333e21ecede09a5ab76a897ae612b.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_6153-93420-1_png_jpg.rf.f7dc7984c7c2126b4a6e6e1a1d7311fe.jpg,2,195,20,2,score_threshold,1.0,1.0,6,8,0.2,1.0,2,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_6162-93630-1_png_jpg.rf.5b93f6506ae562fe40fd120c428e5555.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_6171-93975-1_png_jpg.rf.6c5f4b737c9ce9a817afda12eb537e74.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-20_19-24-55-mp4-bee_id_6281-97020-1_png_jpg.rf.79a5c0eead3e46c49823de98fee0c598.jpg,2,195,35,3,score_threshold,1.0,1.0,6,8,0.2,1.0,2,1,0,0.6666666666666666,1.0,0.8,2,1,0,0.6666666666666666,1.0,0.8,2,1,0,0.6666666666666666,1.0,0.8
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-25_16-03-38-mp4-bee_id_1143-38820-1_png_jpg.rf.1297220a89126f8d32e96b680fe4d50e.jpg,2,195,2,1,score_threshold,1.0,1.0,6,8,0.2,1.0,1,0,1,1.0,0.5,0.6666666666666666,1,0,1,1.0,0.5,0.6666666666666666,0,1,2,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-25_16-03-38-mp4-bee_id_1306-43500-1_png_jpg.rf.89c1d3ec1789a2ffcea9317b8b8588eb.jpg,1,195,3,2,score_threshold,1.0,1.0,6,8,0.2,1.0,1,1,0,0.5,1.0,0.6666666666666666,0,2,1,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-25_16-03-38-mp4-bee_id_1403-46050-1_png_jpg.rf.b9364adce16abfdefb71b01b57681e1d.jpg,0,195,19,2,score_threshold,1.0,1.0,6,8,0.2,1.0,0,2,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-25_16-03-38-mp4-bee_id_2068-79545-1_png_jpg.rf.102211a834b397e3fc1325bafd6371c2.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-25_16-03-38-mp4-bee_id_269-3225-1_png_jpg.rf.1532ac8fc675fc4178418a98cb9efd68.jpg,2,195,5,1,score_threshold,1.0,1.0,6,8,0.2,1.0,1,0,1,1.0,0.5,0.6666666666666666,1,0,1,1.0,0.5,0.6666666666666666,1,0,1,1.0,0.5,0.6666666666666666
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-25_16-03-38-mp4-bee_id_534-19395-1_png_jpg.rf.41f151f3e6af8346fa9f7fcc333be8c5.jpg,1,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-25_16-03-38-mp4-bee_id_534-19395-1_png_jpg.rf.ab13c5e99544002f39d2ff1a7de8fd72.jpg,2,195,22,2,score_threshold,1.0,1.0,6,8,0.2,1.0,1,1,1,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-09-29_15-31-49-mp4-bee_id_103-2640-1_png_jpg.rf.982c3651f2e83aa0b10c3f3e55e83189.jpg,1,195,54,3,score_threshold,1.0,1.0,6,8,0.2,1.0,1,2,0,0.3333333333333333,1.0,0.5,1,2,0,0.3333333333333333,1.0,0.5,1,2,0,0.3333333333333333,1.0,0.5
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-10-17_1-39-36-mp4-bee_id_4703-33960-1_png_jpg.rf.275f06453b75b2a92370d682c2f3c692.jpg,1,195,8,1,score_threshold,1.0,1.0,6,8,0.2,1.0,0,1,1,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-10-17_1-39-36-mp4-bee_id_4873-39105-1_png_jpg.rf.b6004472b491c08e6fb80dee80e1224d.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-10-17_1-39-36-mp4-bee_id_5647-59715-1_png_jpg.rf.5a98a52edfac46c775905f6e16298167.jpg,0,195,1,1,score_threshold,1.0,1.0,6,8,0.2,1.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-10-17_1-39-36-mp4-bee_id_5781-63000-1_png_jpg.rf.9e6bb1291ee4c3529d626ef810c8614c.jpg,0,195,2,1,score_threshold,1.0,1.0,6,8,0.2,1.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-10-17_1-39-36-mp4-bee_id_5865-65085-1_png_jpg.rf.5e25ff00fc110e32037ab21ad47d9e84.jpg,0,195,0,0,score_threshold,1.0,1.0,6,8,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-10-17_16-41-10-mp4-bee_id_7147-8745-1_png_jpg.rf.737eda88bcd1f009b0d4f4e341a2f2e6.jpg,1,195,7,1,score_threshold,1.0,1.0,6,8,0.2,1.0,1,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0
dataset2_honeybee,linear_svm,d2_linsvm_001__centered48_balanced__hog8_hsv_lbp.joblib,2017-10-17_16-41-10-mp4-bee_id_7208-10875-1_png_jpg.rf.76a6746a89f1700fe2ef661c406e2190.jpg,2,195,16,2,score_threshold,1.0,1.0,6,8,0.2,1.0,2,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0
dataset2_honeybee,linear_svm,d2_linsvm_037__centered64_balanced__hog16_pca_hsv_lbp.joblib,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6954-21345-1_png_jpg.rf.6f94668be3bb03a08e95848abb9c851f.jpg,1,99,21,1,score_threshold,1.0,1.0,6,10,0.2,1.0,1,0,0,1.0,1.0,1.0,0,1,1,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_037__centered64_balanced__hog16_pca_hsv_lbp.joblib,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7324-44565-1_png_jpg.rf.8a16b42861a238c583b4a2b51a0fe98d.jpg,0,99,0,0,score_threshold,1.0,1.0,6,10,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_037__centered64_balanced__hog16_pca_hsv_lbp.joblib,2017-08-28_16-32-55_30_sec-mp4-bee_id_6643-75-1_png_jpg.rf.19ef64b8ad529a761051b279ad2c98ec.jpg,3,99,11,1,score_threshold,1.0,1.0,6,10,0.2,1.0,1,0,2,1.0,0.3333333333333333,0.5,1,0,2,1.0,0.3333333333333333,0.5,0,1,3,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_037__centered64_balanced__hog16_pca_hsv_lbp.joblib,2017-08-30_15-42-59-mp4-bee_id_10096-57990-1_png_jpg.rf.6c9998b9a48fc16d4147709fd287016d.jpg,1,99,6,2,score_threshold,1.0,1.0,6,10,0.2,1.0,1,1,0,0.5,1.0,0.6666666666666666,1,1,0,0.5,1.0,0.6666666666666666,1,1,0,0.5,1.0,0.6666666666666666
dataset2_honeybee,linear_svm,d2_linsvm_037__centered64_balanced__hog16_pca_hsv_lbp.joblib,2017-08-30_15-42-59-mp4-bee_id_10920-97935-1_png_jpg.rf.00c5f344c84b576ea5b0cf3febd607f4.jpg,2,99,0,0,score_threshold,1.0,1.0,6,10,0.2,1.0,0,0,2,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_037__centered64_balanced__hog16_pca_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_7757-2625-1_png_jpg.rf.193ed8f74714f7bfd6241a2647363c77.jpg,1,99,16,1,score_threshold,1.0,1.0,6,10,0.2,1.0,1,0,0,1.0,1.0,1.0,0,1,1,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_037__centered64_balanced__hog16_pca_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8206-44895-1_png_jpg.rf.7632f9aafee533a9d61a98fee419b31c.jpg,1,99,0,0,score_threshold,1.0,1.0,6,10,0.2,1.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_037__centered64_balanced__hog16_pca_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8457-68655-1_png_jpg.rf.e68b84acaeb46bbdcf0a71abf465d9f0.jpg,1,99,12,2,score_threshold,1.0,1.0,6,10,0.2,1.0,1,1,0,0.5,1.0,0.6666666666666666,0,2,1,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_037__centered64_balanced__hog16_pca_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8551-82680-1_png_jpg.rf.7f171dece709d0e1e4be1fa36bfeaafa.jpg,0,99,0,0,score_threshold,1.0,1.0,6,10,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_037__centered64_balanced__hog16_pca_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8665-88800-1_png_jpg.rf.8053d68ec865d07c2a09f6cec4e4c90b.jpg,0,99,0,0,score_threshold,1.0,1.0,6,10,0.2,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
dataset2_honeybee,linear_svm,d2_linsvm_037__centered64_balanced__hog16_pca_hsv_lbp.joblib,2017-09-01_10-54-26-mp4-bee_id_8690-89775-1_png_jpg.rf.728e59efad67a99cb0790addbe5506f5.jpg,1,99,0,0,score_threshold,1.0,1.0,6,10,0.2,1.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
